Time,Bids,Asks
1615754450,"[['59909.48', '0.01466', 1], ['59909.29', '0.4307931', 1], ['59907.76', '0.015', 1], ['59906.96', '0.015', 1], ['59906.63', '1.75003577', 1], ['59906.62', '0.22', 1], ['59906.31', '2.04833732', 1], ['59905.85', '1.84946962', 1], ['59905.84', '0.417', 1], ['59902.9', '0.5', 1], ['59902.85', '0.99', 1], ['59902.84', '0.4272165', 3], ['59902.83', '0.00556551', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59896.15', '0.05633367', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59891.13', '0.5', 1], ['59891.08', '0.07019075', 1], ['59888.47', '0.03', 1], ['59888.41', '0.005', 1], ['59886', '0.33391534', 1], ['59884.42', '0.08500312', 1], ['59884.39', '0.363', 1], ['59884.21', '0.0392', 1], ['59882.12', '0.0877212', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59879.61', '0.33391484', 1], ['59878.04', '0.00871169', 1], ['59875.69', '0.33401158', 1], ['59871.94', '0.0396', 1], ['59869.97', '0.51', 1], ['59867.89', '1.1', 1], ['59865.24', '0.3771', 1], ['59863.98', '0.24994317', 1], ['59862.15', '0.03484622', 1], ['59857.14', '0.00275', 1], ['59856.84', '0.06937', 1], ['59855.28', '0.9878', 1], ['59851.74', '0.05', 1], ['59851.7', '0.2403', 1], ['59850.79', '0.0424', 1], ['59850', '0.02', 1], ['59848.69', '0.83487391', 1], ['59848.19', '0.45', 1], ['59847.17', '1.66948228', 1], ['59844.57', '0.20832', 1], ['59841.52', '0.01742542', 1]]","[['59917.4', '0.03374497', 1], ['59921.76', '0.01473', 1], ['59921.93', '0.01466', 1], ['59922.19', '0.06377816', 1], ['59922.2', '0.22', 1], ['59923.78', '0.0849897', 1], ['59926.01', '0.33391534', 1], ['59927.22', '0.01', 1], ['59928.26', '0.99', 1], ['59932.55', '0.70101152', 1], ['59935.07', '0.015', 1], ['59936.26', '0.015', 1], ['59937.74', '0.59007129', 1], ['59940.41', '0.6', 1], ['59940.42', '1.329', 2], ['59940.47', '0.61', 1], ['59943.21', '0.14701834', 2], ['59943.74', '0.06916553', 1], ['59945.25', '0.83487391', 1], ['59946.81', '0.3336429', 1], ['59947.91', '0.98840385', 1], ['59947.92', '0.00215889', 1], ['59950', '0.38245471', 1], ['59950.04', '0.13064943', 1], ['59951.4', '0.28111', 1], ['59951.44', '0.26129887', 1], ['59952.38', '0.3401', 1], ['59952.88', '0.25', 1], ['59954.8', '0.5', 1], ['59957.55', '0.0392', 1], ['59959.17', '0.049', 1], ['59963.83', '0.01139475', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59968.2', '1.66948228', 1], ['59969.1', '0.049', 1], ['59969.75', '0.0408', 1], ['59969.92', '0.4', 1], ['59970.46', '0.03484293', 1], ['59971.4', '0.18108388', 1], ['59975.48', '0.01', 1], ['59975.85', '0.59526216', 1], ['59977.93', '0.24164848', 1], ['59980.37', '0.22', 1], ['59982.14', '0.5', 1], ['59982.24', '0.421', 1], ['59982.26', '0.049', 1], ['59984.32', '0.0137527', 5], ['59984.61', '0.0384', 1]]"
1615754460,"[['59911.24', '0.41786886', 1], ['59902.93', '0.22', 1], ['59902.8', '0.0628652', 1], ['59901.65', '0.5', 1], ['59898.01', '0.08945405', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59892.71', '0.08499135', 1], ['59892.7', '0.08915122', 1], ['59890.47', '0.5', 1], ['59890.42', '0.64666206', 1], ['59890.39', '0.015', 1], ['59889.66', '0.015', 1], ['59888.47', '0.03', 1], ['59888.41', '0.005', 1], ['59886.28', '0.06', 1], ['59886', '0.33391534', 1], ['59884.29', '0.5', 1], ['59884.24', '0.0384', 1], ['59882.21', '0.33391113', 1], ['59881.74', '0.21063461', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59878.32', '0.60448262', 2], ['59875.25', '1.0216', 1], ['59874.27', '0.3340241', 1], ['59871.94', '0.0396', 1], ['59870.9', '0.50084749', 1], ['59870.83', '0.354', 1], ['59869.97', '0.51', 1], ['59868.64', '0.4403', 1], ['59867.89', '1.1', 1], ['59864.14', '0.5', 1], ['59863.98', '0.24994317', 1], ['59863.1', '0.83470405', 1], ['59862.93', '0.03484704', 1], ['59857.14', '0.00275', 1], ['59853.54', '0.04', 1], ['59852.43', '0.01', 1], ['59851.74', '0.05', 1], ['59850.79', '0.0424', 1], ['59850', '0.02', 1], ['59848.19', '0.45', 1], ['59847.17', '1.66948228', 1], ['59841.79', '0.10377499', 1], ['59841.52', '0.01742542', 1], ['59839.78', '0.05', 1], ['59839.66', '0.3598', 1]]","[['59911.25', '0.00645522', 1], ['59914.5', '0.009', 1], ['59916.63', '0.02526834', 1], ['59916.64', '0.05', 1], ['59916.65', '0.22', 1], ['59917.93', '0.1', 1], ['59917.94', '0.03', 1], ['59918.42', '0.06240973', 1], ['59920.24', '0.08499219', 1], ['59920.25', '0.015', 1], ['59921.59', '0.33391113', 1], ['59921.87', '0.015', 1], ['59925.95', '0.6', 1], ['59925.96', '0.711', 1], ['59926.01', '0.33391534', 1], ['59928.26', '0.99', 1], ['59928.98', '0.09480761', 1], ['59929.73', '0.0017', 1], ['59930.21', '0.648', 1], ['59932.55', '0.70101152', 1], ['59934.5', '0.51', 1], ['59937.2', '0.06', 1], ['59937.74', '0.59007129', 1], ['59938.97', '0.3336819', 1], ['59940.47', '0.61', 1], ['59940.56', '0.434', 1], ['59941.22', '0.50084749', 1], ['59943.21', '0.14701834', 2], ['59944.94', '0.049', 1], ['59945.25', '0.83487391', 1], ['59946.65', '0.13066796', 1], ['59947.91', '0.98840385', 1], ['59947.92', '0.00418306', 3], ['59950', '0.38245471', 1], ['59950.18', '0.26135794', 1], ['59951.62', '0.4684', 1], ['59952.88', '0.25', 1], ['59954.51', '0.4321', 1], ['59954.8', '0.5', 1], ['59955.6', '0.1', 1], ['59957.55', '0.0392', 1], ['59959.17', '0.049', 1], ['59962.57', '0.03484243', 1], ['59962.76', '0.00871028', 1], ['59962.88', '0.00142493', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59968.2', '1.66948228', 1], ['59969.1', '0.049', 1]]"
1615754470,"[['59911.24', '0.41786886', 1], ['59902.93', '0.22', 1], ['59902.8', '0.0628652', 1], ['59901.65', '0.5', 1], ['59898.01', '0.08945405', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59892.71', '0.08499135', 1], ['59892.7', '0.08915122', 1], ['59890.47', '0.5', 1], ['59890.42', '0.64666206', 1], ['59890.39', '0.015', 1], ['59889.66', '0.015', 1], ['59888.47', '0.03', 1], ['59888.41', '0.005', 1], ['59886.28', '0.06', 1], ['59886', '0.33391534', 1], ['59884.29', '0.5', 1], ['59884.24', '0.0384', 1], ['59882.21', '0.33391113', 1], ['59881.74', '0.21063461', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59878.32', '0.60448262', 2], ['59875.25', '1.0216', 1], ['59874.27', '0.3340241', 1], ['59871.94', '0.0396', 1], ['59870.9', '0.50084749', 1], ['59870.83', '0.354', 1], ['59869.97', '0.51', 1], ['59868.64', '0.4403', 1], ['59867.89', '1.1', 1], ['59864.14', '0.5', 1], ['59863.98', '0.24994317', 1], ['59863.1', '0.83470405', 1], ['59862.93', '0.03484704', 1], ['59857.14', '0.00275', 1], ['59853.54', '0.04', 1], ['59852.43', '0.01', 1], ['59851.74', '0.05', 1], ['59850.79', '0.0424', 1], ['59850', '0.02', 1], ['59848.19', '0.45', 1], ['59847.17', '1.66948228', 1], ['59841.79', '0.10377499', 1], ['59841.52', '0.01742542', 1], ['59839.78', '0.05', 1], ['59839.66', '0.3598', 1]]","[['59911.25', '0.00645522', 1], ['59914.5', '0.009', 1], ['59916.63', '0.02526834', 1], ['59916.64', '0.05', 1], ['59916.65', '0.22', 1], ['59917.93', '0.1', 1], ['59917.94', '0.03', 1], ['59918.42', '0.06240973', 1], ['59920.24', '0.08499219', 1], ['59920.25', '0.015', 1], ['59921.59', '0.33391113', 1], ['59921.87', '0.015', 1], ['59925.95', '0.6', 1], ['59925.96', '0.711', 1], ['59926.01', '0.33391534', 1], ['59928.26', '0.99', 1], ['59928.98', '0.09480761', 1], ['59929.73', '0.0017', 1], ['59930.21', '0.648', 1], ['59932.55', '0.70101152', 1], ['59934.5', '0.51', 1], ['59937.2', '0.06', 1], ['59937.74', '0.59007129', 1], ['59938.97', '0.3336819', 1], ['59940.47', '0.61', 1], ['59940.56', '0.434', 1], ['59941.22', '0.50084749', 1], ['59943.21', '0.14701834', 2], ['59944.94', '0.049', 1], ['59945.25', '0.83487391', 1], ['59946.65', '0.13066796', 1], ['59947.91', '0.98840385', 1], ['59947.92', '0.00418306', 3], ['59950', '0.38245471', 1], ['59950.18', '0.26135794', 1], ['59951.62', '0.4684', 1], ['59952.88', '0.25', 1], ['59954.51', '0.4321', 1], ['59954.8', '0.5', 1], ['59955.6', '0.1', 1], ['59957.55', '0.0392', 1], ['59959.17', '0.049', 1], ['59962.57', '0.03484243', 1], ['59962.76', '0.00871028', 1], ['59962.88', '0.00142493', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59968.2', '1.66948228', 1], ['59969.1', '0.049', 1]]"
1615754480,"[['59940.63', '0.03357153', 1], ['59935.47', '0.04545822', 1], ['59935.46', '0.22', 1], ['59935.37', '0.08945405', 1], ['59932.56', '0.015', 1], ['59932.25', '0.05', 1], ['59931.75', '0.015', 1], ['59929.73', '0.99', 1], ['59929.72', '0.06548831', 1], ['59929.52', '0.03', 1], ['59924.57', '0.5', 1], ['59924.52', '0.33378556', 1], ['59921.21', '0.01692346', 1], ['59920.22', '0.6671697', 1], ['59919.98', '0.0842471', 1], ['59917.38', '0.08495647', 1], ['59917.37', '0.06', 1], ['59916.35', '0.395', 1], ['59915.97', '0.57613244', 1], ['59915.58', '0.33378433', 1], ['59914.55', '0.5', 1], ['59914.5', '0.99', 1], ['59914.49', '0.99', 1], ['59911.25', '0.99', 1], ['59911.24', '0.99', 1], ['59911.01', '0.51', 1], ['59910.59', '0.04', 1], ['59910.21', '1.1', 1], ['59909.62', '0.33380103', 1], ['59909.55', '0.00934764', 2], ['59909.41', '0.04672062', 1], ['59909.11', '0.1', 1], ['59908.84', '0.33383034', 1], ['59904.21', '0.21415921', 1], ['59900.26', '1.0275', 1], ['59898.06', '0.01', 1], ['59898.05', '0.4704', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59896.72', '0.0392', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59894.93', '0.50070154', 1], ['59894.63', '0.04', 1], ['59893.77', '0.4', 1], ['59888.41', '0.005', 1], ['59884.24', '0.0384', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59877.69', '0.5', 1]]","[['59940.64', '0.45455407', 3], ['59940.81', '0.049', 1], ['59945.63', '0.0849607', 1], ['59946.88', '0.1', 1], ['59947.49', '0.05157904', 1], ['59947.92', '0.00418306', 3], ['59949.05', '0.33380103', 1], ['59949.97', '0.015', 1], ['59950.77', '0.015', 1], ['59952.88', '0.25', 1], ['59955.11', '0.33378433', 1], ['59957.21', '0.03', 1], ['59959.17', '0.049', 1], ['59959.22', '0.09444545', 1], ['59965.17', '0.6', 1], ['59965.18', '1.21856064', 2], ['59965.19', '0.761', 1], ['59965.21', '0.648', 1], ['59965.33', '0.394', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.31', '0.50067649', 1], ['59966.52', '0.00215971', 1], ['59968.32', '0.06', 1], ['59969.1', '0.049', 1], ['59969.86', '0.1306169', 1], ['59969.92', '0.4', 1], ['59975.72', '0.51', 1], ['59976.01', '0.33347688', 1], ['59977.08', '0.83446081', 1], ['59978.62', '0.16770192', 1], ['59980.55', '0.00870789', 1], ['59982.14', '0.5', 1], ['59982.26', '0.049', 1], ['59982.49', '1.66900512', 1], ['59983.46', '0.2612338', 1], ['59984.32', '0.0137527', 5], ['59984.61', '0.0384', 1], ['59984.78', '0.03483157', 1], ['59985', '0.333', 1], ['59985.58', '0.049', 1], ['59987.93', '0.0004336', 1], ['59990', '0.035', 1], ['59992.7', '0.02', 1], ['59994.55', '0.5', 1], ['59997.6', '0.59526216', 1], ['60000', '1.4088', 3], ['60000.15', '0.389', 1], ['60002.92', '0.12154815', 1], ['60003.33', '0.06937', 1]]"
1615754490,"[['59919.41', '0.01922533', 1], ['59915.6', '0.5', 1], ['59909.62', '0.33380103', 1], ['59904.41', '0.33382036', 1], ['59901.91', '0.03', 1], ['59898.11', '0.5', 1], ['59898.06', '0.08498378', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59888.77', '0.5', 1], ['59888.72', '0.00870752', 1], ['59888.41', '0.005', 1], ['59887.99', '0.33394651', 1], ['59887.38', '1.0235', 1], ['59884.24', '0.0384', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59878.04', '0.0083503', 1], ['59877.69', '0.5', 1], ['59876.19', '0.83454492', 1], ['59873.6', '1.66892162', 1], ['59871.94', '0.0396', 1], ['59868.64', '0.4403', 1], ['59866.04', '0.05', 1], ['59864.14', '0.5', 1], ['59863.98', '0.24994317', 1], ['59863.23', '0.04', 1], ['59860.6', '0.01', 1], ['59860.29', '0.06937', 1], ['59859.89', '0.01', 1], ['59857.14', '0.00275', 1], ['59851.74', '0.05', 1], ['59850', '0.02', 1], ['59849.49', '0.2563', 1], ['59848.19', '0.45', 1], ['59848.15', '0.03483882', 1], ['59841.8', '0.01671073', 1], ['59841.79', '0.10377499', 1], ['59839.78', '0.05', 1], ['59839.66', '0.3598', 1], ['59837.86', '0.4552', 1], ['59836.77', '0.20832', 1], ['59836.54', '0.01', 1], ['59834.52', '0.45', 1], ['59834.48', '0.3517', 1], ['59831.77', '0.4548', 1], ['59829.42', '0.22148932', 1], ['59828.88', '0.05', 1]]","[['59923.95', '0.22', 1], ['59926.33', '0.015', 1], ['59927.62', '0.015', 1], ['59927.95', '0.015', 1], ['59928.25', '0.05', 1], ['59928.26', '0.00407296', 1], ['59929.53', '0.1', 1], ['59929.54', '0.08614491', 3], ['59931.15', '1.95037322', 1], ['59934.13', '0.5', 1], ['59935.66', '2.32910009', 1], ['59936.04', '2.13003171', 1], ['59936.05', '0.07612925', 1], ['59936.38', '0.1', 1], ['59937.63', '0.08496821', 1], ['59940.63', '0.99', 1], ['59941', '0.33382036', 1], ['59941.91', '0.18965628', 1], ['59945.18', '0.63328316', 1], ['59945.69', '0.3738', 1], ['59947.92', '0.00418306', 3], ['59950.38', '0.33361945', 1], ['59952.88', '0.25', 1], ['59958.11', '0.0392', 1], ['59958.21', '0.05', 1], ['59958.98', '0.50073054', 1], ['59959.22', '0.09444545', 1], ['59960.89', '0.13063311', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59969.1', '0.049', 1], ['59969.65', '0.4', 1], ['59972.32', '0.0396', 1], ['59973.1', '0.26123574', 1], ['59974.88', '0.5093', 1], ['59977.08', '0.83446081', 1], ['59980.55', '0.00870789', 1], ['59982.14', '0.5', 1], ['59982.26', '0.049', 1], ['59982.49', '1.66900512', 1], ['59984.32', '0.0137527', 5], ['59984.61', '0.0384', 1], ['59985.58', '0.049', 1], ['59986.41', '0.01', 1], ['59987.93', '0.0004336', 1], ['59992.7', '0.02', 1], ['59994.55', '0.5', 1], ['59998.12', '0.08640297', 1], ['59998.99', '0.01', 1]]"
1615754500,"[['59925.5', '0.75818422', 1], ['59922.95', '0.00676151', 1], ['59917.26', '0.22', 1], ['59915.98', '0.00042', 1], ['59915.66', '0.00830354', 1], ['59911.58', '0.1', 1], ['59911.57', '0.05', 1], ['59910.98', '0.015', 1], ['59910.07', '0.015', 1], ['59908.93', '0.015', 1], ['59906.58', '0.5', 1], ['59906.53', '0.62485263', 1], ['59906.51', '0.3338323', 1], ['59905.41', '0.56708247', 1], ['59904.45', '0.08497654', 1], ['59904.44', '0.07753825', 1], ['59901.59', '0.03', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59896.61', '0.0392', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59894.43', '0.50075523', 1], ['59892.94', '0.3559', 1], ['59891.79', '0.33392597', 1], ['59890.81', '1.1', 1], ['59890.08', '0.1', 1], ['59890.04', '0.00870853', 1], ['59888.41', '0.005', 1], ['59886.16', '0.03483344', 1], ['59884.24', '0.0384', 1], ['59883.1', '0.51', 1], ['59881.69', '0.83460399', 1], ['59881.11', '0.432', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59877.69', '0.5', 1], ['59875.06', '1.66897951', 1], ['59872.11', '0.01427631', 1], ['59871.94', '0.0396', 1], ['59868.64', '0.4403', 1], ['59866.15', '0.04', 1], ['59866.04', '0.05', 1], ['59865.81', '1.0181', 1], ['59864.14', '0.5', 1], ['59863.98', '0.24994317', 1], ['59861.38', '0.01', 1], ['59857.52', '0.01741825', 1], ['59857.14', '0.00275', 1], ['59852.96', '0.03483694', 1]]","[['59925.51', '0.11314018', 3], ['59927.74', '0.03', 1], ['59930.96', '0.22', 1], ['59932.48', '0.08497729', 1], ['59932.49', '0.84574929', 1], ['59932.51', '0.04242026', 1], ['59938.32', '0.05', 1], ['59939.89', '0.6', 1], ['59939.91', '0.05', 1], ['59940', '0.12169565', 1], ['59941.64', '0.3338323', 1], ['59942.97', '0.09170614', 1], ['59945.94', '0.1', 1], ['59946.23', '0.51', 1], ['59947.01', '0.64632056', 1], ['59950', '0.035', 1], ['59950.55', '0.356', 1], ['59950.79', '1.33', 2], ['59950.84', '0.18965628', 1], ['59951.31', '0.33361364', 1], ['59952.08', '0.1', 1], ['59952.88', '0.25', 1], ['59956.07', '0.50077439', 1], ['59956.44', '0.55086754', 1], ['59956.96', '0.13062717', 1], ['59957.11', '0.41', 1], ['59957.58', '0.049', 1], ['59959.9', '1', 1], ['59964.76', '0.83466578', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59967.93', '0.015', 1], ['59969.1', '0.049', 1], ['59969.17', '0.19227287', 1], ['59969.65', '0.4', 1], ['59972.49', '0.0408', 1], ['59975.37', '0.2612539', 1], ['59978.82', '0.3548', 1], ['59980.15', '0.00870866', 1], ['59982.14', '0.5', 1], ['59982.26', '0.049', 1], ['59983.81', '1.66920798', 1], ['59984.32', '0.0137527', 5], ['59984.61', '0.0384', 1], ['59985.14', '0.03483313', 1], ['59985.58', '0.049', 1], ['59986.03', '0.59526216', 1], ['59987.93', '0.0004336', 1], ['59992.7', '0.02', 1]]"
1615754510,"[['59925.5', '0.75818422', 1], ['59922.95', '0.00676151', 1], ['59917.26', '0.22', 1], ['59915.98', '0.00042', 1], ['59915.66', '0.00830354', 1], ['59911.58', '0.1', 1], ['59911.57', '0.05', 1], ['59910.98', '0.015', 1], ['59910.07', '0.015', 1], ['59908.93', '0.015', 1], ['59906.58', '0.5', 1], ['59906.53', '0.62485263', 1], ['59906.51', '0.3338323', 1], ['59905.41', '0.56708247', 1], ['59904.45', '0.08497654', 1], ['59904.44', '0.07753825', 1], ['59901.59', '0.03', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59896.61', '0.0392', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59894.43', '0.50075523', 1], ['59892.94', '0.3559', 1], ['59891.79', '0.33392597', 1], ['59890.81', '1.1', 1], ['59890.08', '0.1', 1], ['59890.04', '0.00870853', 1], ['59888.41', '0.005', 1], ['59886.16', '0.03483344', 1], ['59884.24', '0.0384', 1], ['59883.1', '0.51', 1], ['59881.69', '0.83460399', 1], ['59881.11', '0.432', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59877.69', '0.5', 1], ['59875.06', '1.66897951', 1], ['59872.11', '0.01427631', 1], ['59871.94', '0.0396', 1], ['59868.64', '0.4403', 1], ['59866.15', '0.04', 1], ['59866.04', '0.05', 1], ['59865.81', '1.0181', 1], ['59864.14', '0.5', 1], ['59863.98', '0.24994317', 1], ['59861.38', '0.01', 1], ['59857.52', '0.01741825', 1], ['59857.14', '0.00275', 1], ['59852.96', '0.03483694', 1]]","[['59925.51', '0.11314018', 3], ['59927.74', '0.03', 1], ['59930.96', '0.22', 1], ['59932.48', '0.08497729', 1], ['59932.49', '0.84574929', 1], ['59932.51', '0.04242026', 1], ['59938.32', '0.05', 1], ['59939.89', '0.6', 1], ['59939.91', '0.05', 1], ['59940', '0.12169565', 1], ['59941.64', '0.3338323', 1], ['59942.97', '0.09170614', 1], ['59945.94', '0.1', 1], ['59946.23', '0.51', 1], ['59947.01', '0.64632056', 1], ['59950', '0.035', 1], ['59950.55', '0.356', 1], ['59950.79', '1.33', 2], ['59950.84', '0.18965628', 1], ['59951.31', '0.33361364', 1], ['59952.08', '0.1', 1], ['59952.88', '0.25', 1], ['59956.07', '0.50077439', 1], ['59956.44', '0.55086754', 1], ['59956.96', '0.13062717', 1], ['59957.11', '0.41', 1], ['59957.58', '0.049', 1], ['59959.9', '1', 1], ['59964.76', '0.83466578', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59967.93', '0.015', 1], ['59969.1', '0.049', 1], ['59969.17', '0.19227287', 1], ['59969.65', '0.4', 1], ['59972.49', '0.0408', 1], ['59975.37', '0.2612539', 1], ['59978.82', '0.3548', 1], ['59980.15', '0.00870866', 1], ['59982.14', '0.5', 1], ['59982.26', '0.049', 1], ['59983.81', '1.66920798', 1], ['59984.32', '0.0137527', 5], ['59984.61', '0.0384', 1], ['59985.14', '0.03483313', 1], ['59985.58', '0.049', 1], ['59986.03', '0.59526216', 1], ['59987.93', '0.0004336', 1], ['59992.7', '0.02', 1]]"
1615754520,"[['59926.56', '0.00980852', 1], ['59926', '0.01473', 1], ['59925.72', '0.01466', 1], ['59925.68', '0.02464805', 1], ['59925.51', '0.1', 1], ['59925.5', '0.68125034', 1], ['59924.32', '0.04991325', 1], ['59922.95', '0.00676151', 1], ['59921.94', '0.00934764', 2], ['59921.5', '0.015', 1], ['59920.67', '0.1', 1], ['59920.66', '0.015', 1], ['59918.44', '0.33383221', 1], ['59915.98', '0.00042', 1], ['59915.23', '0.05', 1], ['59911.25', '0.001', 1], ['59910.48', '0.03', 1], ['59909.88', '0.5', 1], ['59909.83', '0.33381355', 1], ['59906.54', '0.08497669', 1], ['59906.53', '0.62485263', 1], ['59906.46', '0.33383221', 1], ['59905.41', '0.56708247', 1], ['59904.44', '0.07753825', 1], ['59901.47', '0.06', 1], ['59898', '0.0052555', 1], ['59897.29', '0.005', 1], ['59896.61', '0.0392', 1], ['59895.98', '0.5', 1], ['59895.93', '0.1', 1], ['59895.92', '0.007188', 1], ['59895.09', '0.0001', 1], ['59894.47', '0.50074832', 1], ['59891.98', '0.51', 1], ['59891.14', '0.33393116', 1], ['59890.81', '1.1', 1], ['59889', '0.01', 1], ['59888.41', '0.005', 1], ['59888', '0.001', 1], ['59886.77', '0.01', 1], ['59884.57', '0.00870953', 1], ['59884.24', '0.0384', 1], ['59881.76', '0.03483224', 1], ['59881.69', '0.83460399', 1], ['59880.67', '0.2', 1], ['59880', '0.002', 1], ['59878.78', '0.049', 1], ['59877.69', '0.5', 1], ['59875.06', '1.66897951', 1], ['59874.53', '0.01', 1]]","[['59932.99', '0.15093404', 1], ['59934.85', '0.02959416', 1], ['59935.21', '0.05', 1], ['59936.28', '0.00245329', 1], ['59937.16', '0.01466', 1], ['59937.57', '0.0849723', 1], ['59937.58', '0.03', 1], ['59940.95', '0.05', 1], ['59940.98', '0.04959722', 1], ['59941.85', '0.3338201', 1], ['59942.31', '0.664', 1], ['59942.36', '0.01', 1], ['59946.03', '0.08', 1], ['59946.04', '0.05', 1], ['59946.06', '0.66', 1], ['59946.11', '0.33383689', 1], ['59947.92', '0.0011092', 2], ['59950', '0.365', 2], ['59950.03', '0.3336185', 1], ['59950.84', '0.18965628', 1], ['59952.4', '0.06', 1], ['59952.78', '0.07939083', 1], ['59952.88', '0.25', 1], ['59954.36', '0.342', 1], ['59954.98', '0.1', 1], ['59955.26', '0.13063227', 1], ['59956.05', '0.66519012', 1], ['59956.08', '0.51', 1], ['59956.44', '0.55086754', 1], ['59956.96', '0.50074832', 1], ['59957.11', '0.41', 1], ['59957.58', '0.049', 1], ['59959.7', '0.16671839', 1], ['59964.27', '0.015', 1], ['59966.18', '0.00213944', 1], ['59966.19', '0.00772544', 2], ['59966.52', '0.00215971', 1], ['59966.59', '0.26126504', 1], ['59969.1', '0.049', 1], ['59969.17', '0.19227287', 1], ['59969.65', '0.4', 1], ['59972.49', '0.0408', 1], ['59977.41', '0.83448881', 1], ['59977.69', '0.00870834', 1], ['59978.82', '0.3548', 1], ['59982.14', '0.5', 1], ['59982.26', '0.049', 1], ['59983.28', '0.03483335', 1], ['59983.81', '1.66920798', 1], ['59984.32', '0.0137527', 5]]"
